SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
120354.76+371137.2,-22.45203404228657,-22.628278323346628,-22.795774422256287,-22.93669856629488,-23.29058818821505,-22.016351828869457,-22.20510057417277,-23.717741609583275,-23.99730243239648,-24.666067324911005,-24.9146684563903,-25.57793957386628,0
120422.32+380836.8,-24.11267317248529,-24.23326662852441,-24.52353272760792,-24.55548586298771,-24.742176230431447,-23.867952098094527,-23.850479537126684,-24.442367232218675,-25.07903810521457,-25.54201311133148,-26.50390791867659,-27.370638466439782,0
120424.03+433056.9,-25.36849472308737,-25.535361646794865,-25.843656533951687,-25.911748261651734,-26.006800053844145,-24.61743247995396,-24.857555203566942,-25.820377143141208,-26.01868954399462,-26.703350880317387,-27.86996621088034,-28.82321035793164,0
120443.35+171522.4,-22.768076396046087,-23.199088100398352,-23.378192510959675,-23.54366341494821,-23.740452465405323,-23.07205897482793,-23.220616442992,-24.742710443840203,-25.007380626276763,-25.54138130046936,-26.08285780266053,-26.992905433290105,0
120549.42+180311.5,-23.21288809438779,-23.34091755956703,-23.695350129553205,-23.80147331863905,-24.037057327261856,-23.389204457221062,-23.032941654106384,-24.29574871323877,-24.73388815542066,-25.56158405317026,-26.052324456304195,-26.93278284096327,0
120554.53+510043.0,-23.77910151980859,-23.938362615827423,-24.28840536371186,-24.45424535751389,-24.55036901102033,-23.51501312067058,-23.49341743057952,-24.248393334302847,-24.62516423919789,-25.302033643296635,-26.218429869577413,-27.09068848728555,0
120629.36+281436.1,-22.2716045653564,-22.67530150951563,-22.990325849373832,-23.135079442748832,-23.341999961869224,-20.68905082599888,-21.300422310092333,-23.408975408960902,-23.679922180613964,-24.226709164035803,-25.12136693986368,-25.763480370121364,0
120629.72+240816.2,-23.068042654631917,-23.26857092679348,-23.57458906263752,-23.552516689117898,-23.864861289368843,-22.19944617157049,-22.72752891208968,-24.14014154653997,-24.649347290886475,-25.222659311455622,-25.49996871714361,-26.421643986503632,0
120714.04+292236.8,-22.2951488034268,-22.38312932203193,-22.61610545899189,-22.83182502970198,-23.297286712566283,-22.04771631580983,-22.22470667274392,-22.89587151838595,-23.60363333882876,-24.277551795668384,-25.357789143529416,-26.11321363710869,0
120720.99+262429.1,-23.278702808065923,-23.333143607557226,-23.605477945618404,-23.78851459345836,-23.952655525503708,-23.46311808201885,-23.53963616026274,-24.47470016508988,-24.69362524740007,-24.98481019279001,-25.35998952446251,-25.96271247714364,0
120751.79+604706.6,-22.557975706476668,-22.865242315819625,-23.189028057167143,-23.24891885065368,-23.48194159016368,-21.958373745990983,-21.66891888422281,-23.38978647023253,-24.180935825415258,-24.497813500500456,-24.71013833495235,-25.364520491188014,0
120754.67+280259.9,-22.43327120664572,-22.791429197638973,-23.10381162029077,-23.23675663588302,-23.680518808007804,-20.99642638148809,-21.664006289999374,-23.72537531445222,-23.959953926861857,-24.41880598203779,-24.91481969842069,-25.65261278580193,0
120806.18+171253.6,-23.49963678145106,-23.78278014150049,-24.0834370863832,-24.135421011651268,-24.37598114560397,-23.12480110048652,-23.175812415804263,-24.447649413839308,-24.70390078258724,-25.143045400860668,-25.504990805412326,-26.44054371653576,0
121027.06+663142.3,-23.543974871639268,-23.630102508336183,-23.96125942370492,-24.059659096495515,-24.26229954471431,-23.298764883275872,-23.51530548503585,-24.29822949825822,-24.482322553984567,-25.02610408176654,-25.65233813815997,-26.488280842538536,0
121037.56+315706.0,-24.005335209389127,-24.192272520412025,-24.45375657085657,-24.50028524589541,-24.97846982461546,-23.74324545796905,-23.99110683050773,-24.558995633060043,-24.86193033081208,-25.153305600542364,-25.486779546668405,-26.214049529853533,0
121220.02+455138.2,-23.66077528034559,-23.81160089986685,-24.189420399227224,-24.17328195118136,-24.2701453900215,-23.332380082397897,-23.365049677190623,-24.301403303642736,-24.88400764357454,-25.473840864611144,-26.176708353795657,-26.973945897701128,0
121248.04+615340.4,-24.709012662631828,-24.809094277170352,-25.00418329727316,-24.98511729423556,-25.171795380847072,-24.55265626971331,-24.26041827519176,-24.915043779816912,-25.05357275561818,-26.0277273740596,-26.53536970536724,-27.36772958225722,0
121425.55+293612.6,-22.75546995572717,-23.03082594345228,-23.26471111284103,-23.399430892859822,-23.73732505610849,-21.94387322755995,-22.181664508099065,-23.435448280107085,-23.73407608217333,-24.1761805393517,-24.79386452427992,-25.263123092242168,0
121507.55+174012.5,-22.64779794780229,-22.887333147949988,-23.189991656771674,-23.255865395884506,-23.49326873174618,-21.68340671759477,-22.29676076401209,-23.707360894638803,-24.153054352186167,-24.77172167768669,-25.388730380693485,-25.953897761575057,0
121549.90+670621.7,-21.67804505113248,-21.88956565308345,-22.279400656707868,-22.38354470231503,-22.734920138789388,-20.66746571942768,-21.085989792168817,-22.851465228503585,-23.325029607979253,-23.672662714804478,-24.20206914219713,-24.69589259270393,0
121552.21+182056.8,-23.56412452319521,-23.698791781735792,-23.8298254041684,-23.80386765530428,-24.04952289109442,-23.39203808208128,-23.26418561531146,-24.00830795303841,-24.44714305941741,-25.02325042565025,-25.14139215470624,-26.01973679259096,0
121633.56+181907.1,-23.48361367236479,-23.52849190985144,-23.821945415221396,-23.697797840231026,-23.826678075748603,-23.39052891699012,-23.155684740865095,-23.79374238574426,-24.310099459986496,-25.08835249939193,-25.89025583751292,-26.65302461842093,0
121640.56+071224.3,-24.73076375599629,-24.897864925367244,-25.076097876101446,-25.0591238443301,-25.186868805819948,-24.51048447122265,-24.38847011789537,-25.109736004319384,-25.35981994354793,-26.12791538245014,-26.59132681615036,-27.420677757992618,0
121649.02+174804.6,-23.56296459531006,-23.739286971558,-24.013064837699435,-24.045477700281516,-24.27413958508568,-23.438279833554063,-23.551173759450812,-24.237578017664188,-24.76630596807759,-25.245964843260715,-25.51698188905999,-26.47125710559944,0
121708.54+662447.4,-24.583886673575183,-24.69086945606203,-24.9061677967151,-24.900978743987945,-25.081573813529754,-24.444859581281538,-24.241163723791068,-24.65980313173423,-24.726730923969736,-25.456380416918687,-26.229029140813186,-27.176211001257343,0
121715.26+274950.9,-23.4555675680532,-23.565322853465275,-23.694837992073573,-23.73995680224265,-23.95382405893204,-23.015923581637114,-23.162791631473134,-23.668468735017367,-24.036851090782385,-24.486761937572957,-24.748942613139505,-25.565828156575435,0
121716.08+080942.0,-23.51641127331677,-23.626400816566,-23.80456529539212,-23.83003719693868,-24.25798640852792,-23.38973091534908,-23.579944388938003,-24.556803779613283,-24.695047810002052,-25.05540323261009,-25.417995607703787,-26.09056226404208,0
121721.41+305630.8,-23.01607543687096,-22.99600352024777,-23.332310538093555,-23.42123923998856,-23.921948257754643,-22.484610638318184,-22.559072205268052,-24.29475702696841,-24.954132324278405,-25.490563485424985,-25.34986162779705,-26.00368589061322,0
121855.80+020002.1,-22.911738700889927,-23.17340085147516,-23.48168176596204,-23.53615063775131,-23.9271244349861,-22.385725025684085,-22.2774297355786,-23.698943075809662,-24.10941884799793,-24.166161997827302,-24.528137495733112,-25.30391657368873,0
122035.09+385316.4,-23.60457880943446,-23.83305093645074,-24.30927181065409,-24.33949441184513,-24.54158498801475,-23.267375675237066,-23.496813293974103,-24.29938855563112,-24.780685279593914,-25.39628301535504,-26.177013054272287,-26.91705416107657,0
122035.48+484313.9,-23.049157963229764,-23.355858715016947,-23.779689528484035,-23.764629694356504,-23.88721369110251,-21.963584238215635,-22.31458401066386,-23.87459614286042,-24.46273927044963,-25.414313223994743,-25.997118702244126,-26.84471218082732,0
122106.87+454852.1,-24.05695592296277,-24.15060459938978,-24.362306820193588,-24.36001401415211,-24.49197871245345,-23.842701806054315,-23.739484228591373,-23.75698845652373,-24.196903668369767,-24.90192919888481,-25.81394688606014,-26.658558281667705,0
122130.57+334934.2,-22.27252069981862,-22.693384991577982,-23.18555815064237,-23.34975447858288,-23.64728289437148,-20.36198502480388,-21.25560480634165,-23.721693042205985,-23.741824991057083,-24.71494858791421,-25.39670532909321,-26.182323695498837,0
122400.84+203205.9,-23.15620003071484,-23.393429986725003,-23.650607174052087,-23.73310725326693,-23.85639181399205,-23.07650520043953,-23.07969861349576,-23.98338004448411,-24.692739839284908,-25.09118448644461,-25.640063093949088,-26.498497149317465,0
122454.46+212246.3,-24.914622759894115,-25.10207440824662,-25.231413658245607,-25.16324212145225,-25.484153763560315,-24.62791867736516,-24.89551389902544,-25.459463683351046,-26.017341433003697,-26.570750545605037,-27.977881189400826,-28.78054493297692,0
122503.37+293931.0,-23.076763871395027,-23.433745708177074,-23.86976958224465,-24.014201359437354,-24.32691298217121,-22.02101806012495,-22.621788263082184,-23.673959637854274,-24.170568727733794,-24.618626093386435,-26.41516598748671,-26.95496085259991,0
122512.93+121835.6,-22.98549481639593,-23.15991776943024,-23.35390688169353,-23.463748392825348,-23.921515659561084,-23.427199239048864,-23.61791349285461,-24.054427832777936,-24.4186831582323,-24.90116343701541,-25.566507729519103,-26.28068840762748,0
122517.95+222018.6,-23.310549637903787,-23.367131221309613,-23.574460995180303,-23.58099089358337,-23.815114662075057,-22.461500903717678,-22.90959584063608,-23.768964754780008,-23.938106584338698,-24.83042103278106,-25.402805051268817,-26.27573812444436,0
122557.86+364907.7,-23.825948317513685,-23.943998746893108,-24.29270648763184,-24.313336949044903,-24.4587816571836,-23.6701155015642,-23.66394241977305,-24.568214182108665,-24.79259527482784,-25.504568492352128,-25.92937656363271,-26.875768741525437,0
122806.90+670844.1,-23.862156191323443,-24.090587690511526,-24.3219729171446,-24.36157719488605,-24.65771855389192,-23.9401656225814,-24.13477686627768,-24.578180163285538,-24.64268452440898,-25.077641465724646,-25.832266488697524,-26.57338227516954,0
122814.04+322621.1,-23.24412027253245,-23.42127167324196,-23.640588657380384,-23.642280959681592,-23.825633768765798,-23.29919674860409,-23.19817778906097,-23.7344026676028,-24.231926643335143,-24.564464573915643,-25.13162710213107,-25.9362589113294,0
122853.69+191937.2,-23.027780303458968,-23.256272011901697,-23.555735512817368,-23.628492749765904,-23.86033796861569,-23.290569636483998,-22.990132026036758,-23.62940133917057,-24.45461524772519,-24.80516276393379,-25.400251122522697,-26.36898006932568,0
122938.06+492227.9,-23.384750415375336,-23.666275176368828,-24.014557744226455,-24.207317751545997,-24.437082638040582,-23.597582430472038,-23.401611239771707,-24.439131484546213,-24.84428874497954,-25.65359206145189,-26.371234073125603,-27.216842367087924,0
123046.35+650606.9,-23.462437003034346,-23.59965878026872,-23.88408903889296,-23.91325579658297,-24.072195500066297,-23.526654251642995,-23.141928674153466,-24.2100293370772,-24.40742983252001,-24.98399587485901,-25.63962806709468,-26.44509065347989,0
123115.20+590707.1,-22.635433706234288,-22.793886683182404,-23.05299553624508,-23.229007949487126,-23.470934957101857,-21.788363476543203,-22.227087705721097,-23.501572431168796,-24.02571797670012,-24.334092298558257,-25.13984155737213,-25.842735792237065,0
123117.00+395643.4,-22.488511915429893,-22.86591354989965,-23.293575404939773,-23.331535197802104,-23.692468956722013,-21.995154547508427,-22.346358323959823,-23.57805079963853,-23.874226884193217,-24.543515403821637,-25.38702564174608,-26.19100570064148,0
123215.16+132032.7,-21.188470876822446,-21.467484273859995,-22.051596951535213,-22.4011979196185,-22.71177433343893,-20.638862794422064,-20.773443806649382,-22.73403741428972,-23.41245422199532,-23.59108400161687,-24.55216934801848,-25.163915015358157,0
123248.69+141426.5,-23.03272099023528,-23.177071146519484,-23.53089026157278,-23.67069214468892,-23.80397632331204,-21.75122718425019,-22.32830833164163,-23.7150480080498,-24.04067263526568,-24.6678399162136,-25.27232956486235,-26.049166028960705,0
123250.30+433227.3,-22.44748635303192,-22.70238558191855,-23.115455916989006,-23.201262143546284,-23.58217452865658,-21.7549874678529,-22.223298114757004,-23.689454965438497,-24.118628519946693,-24.494460964711323,-24.89091961292113,-25.61553920662621,0
123325.78+093123.3,-24.535933141036548,-24.68045246780265,-24.936760445107268,-24.98528262425078,-25.27935456807136,-24.659978042462807,-24.626054734858595,-24.791955585472007,-25.29193088875734,-25.631187448750897,-26.756635122858626,-27.685907057364023,0
123335.07+475800.4,-23.408198759923486,-23.516948177551395,-23.597155000805976,-23.715016869295223,-24.04166976406154,-23.13845988401798,-23.2903321857182,-23.889498609449387,-24.360202329408686,-24.72575629916373,-25.6007250993655,-26.396615229896224,0
123516.14+462309.3,-24.01524528710484,-24.216883547235767,-24.558422360010244,-24.618910258488096,-24.747332967097947,-23.62680322941098,-23.72550206090607,-24.751385325819665,-25.25174716960139,-25.938003486824183,-26.69103018482833,-27.611554828360447,0
123527.75+121338.8,-24.10064107327266,-24.252203991724915,-24.64410363325772,-24.815987175211315,-24.931140012759894,-23.48411520373294,-23.832263647347744,-25.06051652905097,-25.24491548639084,-25.83971869014864,-26.87538601168316,-27.82731759643521,0
123622.15+603020.6,-22.874117030787268,-23.11151902895419,-23.331424719226707,-23.438128757401884,-23.720009151650427,-23.04789675824925,-23.048360379111767,-23.51069417317971,-24.2007562786285,-24.63729671526672,-25.42091580593475,-26.245217919375424,0
123734.52+253820.0,-22.598953092229003,-22.774344850583184,-23.096310417762613,-23.19035459609058,-23.323233625521876,-22.75434330658917,-22.71249168430609,-23.777385492782333,-24.16773510873573,-24.688007569397023,-25.466117204051088,-26.23389665179997,0
123852.78+152658.3,-22.56958838397445,-22.84584297024382,-23.171549012017262,-23.282482403762742,-23.713252378223583,-21.70918347866625,-22.02111316187641,-23.452106027274468,-24.04891002079053,-24.60457410613585,-24.70181745863053,-25.39142904065351,0
123931.00+350151.8,-22.81983868490643,-23.02110230158604,-23.43644028901765,-23.4409703215642,-23.59540263041595,-22.300485360790624,-22.512275825970693,-23.988890307857137,-24.48728442008676,-24.921693997511262,-25.402390817868604,-26.41133564981728,0
124021.17+093346.3,-24.230888389115652,-24.39524123892186,-24.66842406528733,-24.76154968729733,-24.818975414567,-23.57719069878448,-23.98778994529684,-24.839989381749312,-25.31286824737258,-25.89694158859366,-26.247160919450604,-27.10719034589839,0
124125.42+210023.2,-23.13336234757868,-23.25297122236028,-23.612644279660525,-23.640269473010047,-23.76117034472012,-23.182776103267493,-23.120762040921843,-23.844763644059025,-24.301317405633537,-25.242797840867667,-25.69283162547136,-26.492713894015896,0
124129.64+285212.0,-23.50227133426478,-23.721879187348875,-24.023682696254745,-24.13638207216736,-24.287820654604253,-23.83633209672613,-23.545978663405,-24.482430212474043,-25.00074608199849,-25.44610791634888,-25.85944126186975,-26.864608130910423,0
124139.72+493405.4,-23.337995107388576,-23.64899421738004,-23.91513151359877,-24.004519616560703,-24.246868023831876,-23.263433029758616,-23.428110215184542,-24.22923046553313,-24.776533672126096,-25.032304630470392,-25.70086193988737,-26.508736911633573,0
124220.83+192302.5,-23.180337309486923,-23.325938371689617,-23.638186456798216,-23.782306439834493,-23.947840955983896,-23.15239958534127,-23.266328755093166,-23.745017106200997,-24.26068468983515,-25.023498246359573,-25.660803646916825,-26.528352975567486,0
