SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community,u_g,g_r,r_i,i_z,FUV_NUV,j_h,h_k,W1_W2,opt_mir
103024.40+313520.8,-13.022706645243725,-13.312715945618754,-13.485962775657256,-13.78051873431996,-13.866339251214724,-8.405238548818556,-11.296919556319605,-13.807842327306115,-13.865616544620876,-13.842659247563914,-14.400789896933096,-15.039413883744038,2,0.29000930037502926,0.1732468300385026,0.2945559586627038,0.08582051689476344,2.891681007501049,0.05777421731476018,-0.022957297056962034,0.6386239868109413,0.6202711626131361
103032.23+253105.4,-24.051683636006366,-24.322436440612307,-24.768181745397683,-25.066820665236232,-25.25480609969789,-20.348064266441053,-22.710181678733694,-25.267870727756858,-25.236547679634427,-25.687099559392248,-26.634834659402053,-27.627512009002174,2,0.27075280460594087,0.4457453047853761,0.29863891983854884,0.18798543446165894,2.3621174122926405,-0.03132304812243092,0.4505518797578212,0.9926773496001218,1.5680139941658204
103205.44+114946.7,-24.36774879878125,-24.573833900308987,-24.895079575198547,-25.18716163612349,-25.336971229026307,-22.543375003672285,-23.04154874610649,-25.34271670082142,-25.41130135332299,-25.840889151065277,-26.458628020715228,-27.390380562527003,2,0.20608510152773718,0.32124567488956046,0.29208206092494393,0.14980959290281604,0.4981737424342043,0.06858465250157053,0.42958779774228617,0.9317525418117754,1.2714663845917364
103312.52+501849.5,-23.673194535960874,-24.14245526796745,-24.58942220131184,-24.73074254813299,-24.91709976557022,-21.64539621134025,-23.04553236889074,-25.1390365296865,-25.14356457003509,-25.855862742317264,-26.289560723476736,-27.144274378466758,2,0.4692607320065747,0.44696693334439175,0.1413203468211499,0.1863572174372301,1.4001361575504916,0.004528040348589002,0.7122981722821748,0.8547136549900216,1.5588181753437453
103321.12+590741.2,-24.19229392846485,-24.413165387582296,-24.75355095384292,-24.906368903319706,-25.15177019342936,-23.419172855349284,-24.27245137873295,-25.3963019308592,-25.345649134944477,-25.653656208064717,-25.99215968225329,-26.656468188744277,2,0.220871459117447,0.34038556626062544,0.15281794947678407,0.24540129010965472,0.8532785233836648,-0.05065279591472205,0.30800707312024045,0.6643085064909862,1.0857907789335854
103444.85+160056.6,-24.40652604306502,-24.52042939904412,-24.894718206276977,-25.107878659088342,-25.351292247602046,-22.673896401194384,-24.25320291675462,-25.694446460369523,-25.54388175098548,-25.57928151260749,-26.622309263864764,-27.575333067069277,2,0.1139033559790974,0.3742888072328583,0.21316045281136553,0.24341358851370387,1.579306515560237,-0.15056470938404232,0.03539976162200986,0.9530238032045126,1.5144306047764218
103510.29+262649.5,-24.3754875145499,-24.531937575116107,-24.79452583983762,-24.9135430479234,-25.080662267298788,-23.18809621858289,-24.423168851615657,-25.59083361052524,-24.951927054719157,-25.8561118949815,-26.30807858801646,-27.30677187420634,2,0.15645006056620758,0.2625882647215114,0.11901720808578276,0.16711921937538676,1.2350726330327682,-0.6389065558060842,0.9041848402623422,0.9986932861898801,1.3945355400930595
103607.59+005732.6,-25.041606936322463,-25.30840896498453,-25.5693478972953,-25.6850881328275,-25.962381033218907,-23.084024997805145,-24.80516649370616,-26.14514521055272,-26.20500444460723,-26.481342448143323,-26.820632868519954,-27.69719187125617,2,0.2668020286620667,0.26093893231077203,0.11574023553219703,0.27729290039140864,1.7211414959010156,0.059859234054510324,0.27633800353609317,0.8765590027362151,1.1355447356924557
103617.96+290719.0,-24.542267854693414,-24.56645662158454,-24.727831070462265,-24.868758104654344,-25.132901927590137,-23.35987332339013,-24.347754381323284,-25.2018341778748,-25.112647129757036,-25.631128240794972,-26.409505917154277,-27.361963530549147,2,0.02418876689112537,0.16137444887772645,0.14092703419207808,0.2641438229357931,0.987881057933155,-0.08918704811776479,0.5184811110379357,0.9524576133948699,1.5407478124999336
103724.76+214738.2,-24.6188231263588,-24.675504277017986,-25.024975741067408,-25.181843158577376,-25.428383942419543,-23.111153716672696,-24.1338587323398,-25.927081412944204,-26.02202577515467,-26.861581362144864,-26.19642053525778,-26.944965405145798,2,0.056681150659184,0.3494714640494223,0.15686741750996802,0.2465407838421676,1.0227050156671034,0.09494436221046598,0.8395555869901941,0.7485448698880184,1.0145773766804034
103822.46+134657.3,-24.409973783413925,-24.59938311670913,-24.949564737525204,-25.054509564920814,-25.18495666300288,-22.97905755338689,-24.572977243310746,-25.549645899126983,-25.50380886506906,-26.03985578422063,-26.05789703269093,-26.606354476897533,2,0.18940933329520604,0.3501816208160733,0.10494482739560951,0.13044709808206534,1.5939196899238546,-0.0458370340579215,0.5360469191515698,0.5484574442066013,1.0033874677701178
103848.12+372924.5,-24.130204247762794,-24.370064948662066,-24.747363684097994,-24.825927542317007,-24.956379156523788,-22.794202559608305,-24.13959523154364,-25.41218493319369,-25.320427295051307,-25.431354560580395,-25.899495465664245,-26.60276476478915,2,0.23986070089927125,0.37729873543592873,0.07856385821901313,0.13045161420678042,1.3453926719353362,-0.0917576381423828,0.11092726552908871,0.703269299124905,1.0735679233472375
103905.09+225407.9,-24.277837961247737,-24.38450813364153,-24.75997755731992,-24.95972362109316,-25.145279396147785,-17.867394210727685,-19.605480127617675,-25.36736862814269,-25.34638765543964,-26.092425257769914,-26.58529054653408,-27.447174770046,2,0.10667017239379106,0.37546942367839264,0.19974606377324022,0.18555577505462395,1.7380859168899896,-0.020980972703050327,0.7460376023302757,0.8618842235119217,1.6255669254409177
103928.14+392342.1,-24.89096839119359,-25.100587524485974,-25.438219884307983,-25.596950631017272,-25.76058590119655,-23.60338702462787,-24.70817575847945,-26.0422523627708,-26.088467184360017,-26.33011579770876,-26.63041169010488,-27.409107222107167,2,0.20961913329238513,0.3376323598220097,0.15873074670928844,0.16363527017927737,1.1047887338515778,0.04621482158921708,0.24164861334874388,0.7786955320022884,1.0334610590876068
103936.73+453619.6,-24.67115498923077,-24.758303419405465,-25.01585007844988,-25.10009819475704,-25.19521673356222,-20.86032781816101,-24.255025244209254,-25.818577062621927,-25.468979149335567,-25.88750198326809,-26.269825389809444,-27.13776923277271,2,0.0871484301746932,0.2575466590444151,0.08424811630716178,0.09511853880517762,3.3946974260482428,-0.3495979132863596,0.4185228339325242,0.867943842963264,1.1697271950524026
104146.77+523328.2,-24.88656189652112,-25.02227562164807,-25.324439842557428,-25.25023827529049,-25.39939752620149,-24.632159559818685,-24.432502460640794,-25.248756498468342,-24.9568059760734,-25.793763489126466,-26.40994934312781,-27.243660193656847,2,0.13571372512695135,0.3021642209093578,-0.0742015672669396,0.14915925091100135,-0.19965709917789098,-0.29195052239494146,0.8369575130530649,0.8337108505290374,1.1597110678373213
104157.93+473329.6,-25.430894941452788,-25.628779587312145,-25.949453359256765,-26.09583741110665,-26.372782591550475,-22.72217493972592,-24.478776149846485,-26.595012194558095,-26.74140891641613,-27.031325952988823,-27.19083412819832,-28.06605722429889,2,0.19788464585935728,0.32067377194461955,0.14638405184988557,0.27694518044382477,1.7566012101205644,0.14639672185803576,0.2899170365726924,0.8752230961005729,1.094996717091668
104216.36+134039.9,-24.80761498315309,-25.02510619127062,-25.3354856611704,-25.44751677182332,-25.64602658663154,-23.09643519814872,-24.36270771974401,-26.150071990406847,-26.02311120608459,-26.22323278900207,-26.63889854637365,-27.608207298407997,2,0.2174912081175293,0.3103794698997788,0.11203111065292148,0.19850981480821872,1.2662725215952904,-0.12696078432225733,0.20012158291747895,0.9693087520343475,1.1913817745503295
104231.12+221300.4,-24.303497826662603,-24.40551650957512,-24.75330762018208,-24.912646500718303,-25.088756123006643,-21.29111423525818,-24.22599550578371,-25.36362467383821,-25.40168390768237,-25.89611275217904,-26.208947546057843,-27.128520034127583,2,0.10201868291251515,0.34779111060696266,0.1593388805362217,0.17610962228834026,2.93488127052553,0.03805923384415877,0.4944288444966709,0.9195724880697398,1.2963010453395398
104240.11+483403.4,-24.26736691657529,-24.462165484949725,-24.789614448097407,-24.936799548432912,-25.16323521509297,-21.762417077560325,-23.576889948203515,-25.464776755484973,-25.543672867535903,-25.80038134598357,-25.930137326141796,-26.794985588510286,2,0.1947985683744342,0.3274489631476811,0.14718510033550558,0.2264356666600591,1.8144728706431899,0.07889611205093061,0.256708478447667,0.8648482623684899,0.9933377777088843
104244.23+164656.1,-25.56507369095531,-25.690283858006023,-26.12191981198265,-26.395794798797187,-26.70931643055904,-23.743951645389004,-25.02423411815129,-26.899168600053176,-26.901308495037924,-27.102554955412547,-27.72135067125724,-28.608938176631646,2,0.12521016705071375,0.43163595397662746,0.2738749868145369,0.31352163176185144,1.2802824727622877,0.0021398949847473148,0.20124646037462313,0.8875875053744053,1.325555872460054
104335.86+115129.1,-25.779138670120386,-25.950438007480663,-26.2595727451846,-26.353290642006733,-26.479098719310763,-24.91027324152423,-25.47232200296854,-26.429049648606043,-26.38799955069374,-26.79526136182117,-27.72146460153536,-28.681238289886757,2,0.1712993373602778,0.3091347377039355,0.0937178968221346,0.1258080773040291,0.5620487614443093,-0.041050097912304295,0.4072618111274302,0.9597736883513974,1.368173959528626
104349.35+474857.0,-25.01556653875584,-25.113812262647205,-25.42309881871408,-25.55068527255836,-25.7288328480302,-21.226446363490968,-24.12436268348796,-25.98045903313683,-25.81518912258773,-26.253024466145067,-26.35649634668121,-27.36921952517985,2,0.09824572389136321,0.3092865560668763,0.12758645384428036,0.17814757547184001,2.897916319996991,-0.16526991054910312,0.4378353435573388,1.0127231784986392,0.8058110741228504
104411.43+015850.5,-26.12599291941187,-26.065067971248315,-26.31157312438044,-26.376342685935107,-26.54765240404032,-24.42363913433272,-25.285110571249767,-26.51132817307989,-26.29315249846849,-26.645551595262067,-27.645635243471748,-28.632692436492466,2,-0.060924948163556536,0.2465051531321265,0.06476956155466596,0.17130971810521345,0.8614714369170464,-0.2181756746113983,0.35239909679357595,0.9870571930207177,1.269292557536641
104424.95+465213.1,-23.718467743267222,-23.951898111050564,-24.2540226604658,-24.36293226181084,-24.40587098362112,-23.955409889555668,-24.08833745625196,-24.363305966811872,-24.44896063904661,-25.22016410438541,-25.742627158779463,-26.485345491218485,2,0.2334303677833418,0.30212454941523603,0.10890960134504013,0.042938721810280356,0.13292756669629213,0.08565467223473888,0.7712034653388002,0.7427183324390221,1.3796948969686227
104447.70+222154.2,-24.85813383249761,-25.09841286334758,-25.375674774638437,-25.4211689663601,-25.692156362814035,-21.33891597461365,-24.066160606958555,-25.799024533848957,-25.741993479038584,-26.017410200421835,-26.50286072012228,-27.367575587600665,2,0.24027903084996893,0.2772619112908572,0.04549419172166225,0.2709873964539362,2.727244632344906,-0.057031054810373405,0.2754167213832517,0.8647148674783871,1.081691753762179
104529.74+013350.6,-23.98253327392609,-24.184352880963058,-24.55157898426598,-24.7514264084578,-24.82627594125547,-23.553943999849043,-23.62329572941999,-25.00457326656347,-25.06016919698205,-25.364995285529336,-25.91036724502355,-26.953307962489006,2,0.20181960703696689,0.36722610330292227,0.19984742419181956,0.07484953279767126,0.06935172957094693,0.0555959304185798,0.3048260885472871,1.0429407174654557,1.1589408365657512
104550.84+441815.5,-25.10031642046212,-25.29534757859401,-25.58892429204603,-25.750640746349884,-26.052654689199976,-24.29266623975501,-24.861183592589555,-26.123996790043684,-26.254335949841064,-26.48879195793645,-27.232899273915308,-28.104749472498817,2,0.19503115813188998,0.2935767134520191,0.1617164543038534,0.30201394285009187,0.5685173528345437,0.13033915979737998,0.23445600809538547,0.871850198583509,1.482258527565424
104704.46+170046.3,-24.27948759384852,-24.40242440004283,-24.76656553394368,-24.862163162020988,-25.16205077937337,-21.307913105272377,-24.333454025086382,-25.35690842720965,-25.14882452538757,-25.34685822585055,-26.24707883851333,-27.19955151762888,2,0.12293680619431058,0.36414113390085134,0.0955976280773072,0.29988761735238256,3.0255409198140057,-0.2080839018220786,0.19803370046297886,0.9524726791155516,1.3849156764923407
104810.76+284042.5,-25.49770446107092,-25.63989447096879,-25.91375333697898,-26.085834402171063,-26.311261140444454,-22.56340403747538,-25.58704871509156,-26.230322952910768,-26.221961489629404,-26.564150551379345,-27.627814764623277,-28.437198311496186,2,0.14219000989787034,0.2738588660101904,0.17208106519208144,0.22542673827339144,3.023644677616179,-0.008361463281364223,0.34218906174994146,0.8093835468729083,1.5419803624522146
104831.29+211552.2,-25.457158743810705,-25.55443674821296,-25.71388435636842,-25.75764855167516,-25.961211213375396,-22.931353239850704,-25.198585928449063,-25.85649569729516,-25.55459596127167,-25.972800700374712,-26.34031052060376,-27.119971542096454,2,0.09727800440225565,0.15944760815546033,0.04376419530673914,0.20356266170023574,2.2672326885983587,-0.30189973602348985,0.418204739103043,0.7796610214926929,0.5826619689286012
104835.45+190515.3,-24.98033340176844,-24.99934981603049,-25.43834747479235,-25.566829925702702,-25.77718049030732,-19.35705071660524,-22.608035531430307,-26.1601964602964,-25.90569054964489,-26.739921962115407,-26.544865235809485,-27.545181531947524,2,0.01901641426205103,0.4389976587618598,0.12848245091035082,0.21035056460461732,3.250984814825067,-0.25450591065150974,0.8342314124705155,1.0003162961380383,0.9780353101067831
104839.02+234458.8,-24.17483127354176,-24.2786851136564,-24.55788537039828,-24.720806817213827,-24.941664244188424,-22.706737784118843,-23.99531123975234,-25.158876976194303,-25.22315470445277,-25.36039048729617,-26.300125165133664,-27.159145706886424,2,0.10385384011464183,0.27920025674188054,0.16292144681554532,0.22085742697459665,1.2885734556334967,0.06427772825846745,0.13723578284339766,0.8590205417527592,1.5793183479198376
104843.47+511905.2,-24.547853860890317,-25.044505736407935,-25.597405289631787,-25.90937951280077,-26.08510949621844,-22.53451711965343,-23.30617850410299,-26.24094534401532,-26.204658290074715,-26.67605767252111,-27.33078780791375,-28.361888317495115,2,0.49665187551761747,0.5528995532238525,0.31197422316898127,0.17572998341767132,0.7716613844495619,-0.03628705394060461,0.47139938244639623,1.0311005095813641,1.4214082951129825
105118.31+325752.6,-24.366896082620062,-24.545308228238984,-24.86233941698227,-24.855508760456537,-24.983692744646607,-23.71886049594149,-24.039639436987017,-24.86427661321512,-24.845039657627577,-25.50577752125047,-26.38937298777068,-27.23577377824197,2,0.17841214561892116,0.31703118874328595,-0.006830656525732337,0.12818398419006982,0.32077894104552485,-0.019236955587544458,0.6607378636228916,0.8464007904712894,1.5338642273141438
105126.95+474719.1,-24.30770225926959,-24.689044541086517,-25.09183771856604,-25.3917785219002,-25.618277604400173,-22.11965519623893,-23.69981730910886,-26.039316136640576,-26.01418124818551,-26.110409346099857,-26.635042769064537,-27.333418354985604,2,0.3813422818169272,0.4027931774795235,0.2999408033341595,0.22649908249997353,1.5801621128699281,-0.025134888455067284,0.09622809791434861,0.6983755859210667,1.243264247164337
